1, emp101, Dennis, McClintock, Architect, ONBOARD, 12-08-2020, 16-05-2024, "Dennis McClintock is going to join DataOrb on 12-08-2020 as a Architect."
2936, emp687, SALARY, 2874, 19-07-2022, "Salary for month 07"
2937, emp688, Dennis, Ritchie, Manager, ONBOARD, 01-06-2022, 26-10-2024, "Dennis Ritchie is going to join DataOrb on 01-06-2022 as a Manager."
2938, emp688, SALARY, 4997, 13-01-2023, "Salary for month 01"
2939, emp688, BONUS, 1148, 17-06-2022, "Performance bonus for 2022"
2940, emp689, Bill, Turing, Architect, ONBOARD, 21-04-2020, 01-06-2024, "Bill Turing is going to join DataOrb on 21-04-2020 as a Architect."
2941, emp689, SALARY, 4193, 02-02-2024, "Salary for month 02"
2942, emp689, SALARY, 4509, 07-07-2023, "Salary for month 07"
2943, emp689, BONUS, 1635, 19-12-2023, "Performance bonus for 2023"
2944, emp690, Bill, Hopper, Data Scientist, ONBOARD, 21-03-2022, 13-06-2023, "Bill Hopper is going to join DataOrb on 21-03-2022 as a Data Scientist."
2945, emp690, SALARY, 3457, 24-01-2024, "Salary for month 01"
2946, emp690, SALARY, 4044, 11-09-2023, "Salary for month 09"
2947, emp690, BONUS, 1970, 11-04-2023, "Performance bonus for 2023"
2948, emp691, Bill, Jobs, Software Engineer, ONBOARD, 13-04-2022, 18-07-2024, "Bill Jobs is going to join DataOrb on 13-04-2022 as a Software Engineer."
2949, emp691, SALARY, 3048, 13-10-2022, "Salary for month 10"
2950, emp691, SALARY, 4080, 17-05-2022, "Salary for month 05"
2951, emp691, SALARY, 2764, 04-10-2024, "Salary for month 10"
2952, emp691, SALARY, 3682, 30-11-2022, "Salary for month 11"
2953, emp691, SALARY, 3094, 08-07-2024, "Salary for month 07"
2954, emp691, BONUS, 837, 16-02-2022, "Performance bonus for 2022"
2955, emp691, REIMBURSEMENT, 807, 01-01-2023, "Travel reimbursement"
2956, emp692, Ada, Lovelace, Manager, ONBOARD, 11-11-2020, 01-07-2023, "Ada Lovelace is going to join DataOrb on 11-11-2020 as a Manager."
2957, emp692, SALARY, 3104, 18-05-2023, "Salary for month 05"
2958, emp692, SALARY, 2331, 09-05-2024, "Salary for month 05"
2959, emp692, SALARY, 2725, 25-02-2022, "Salary for month 02"
2960, emp692, BONUS, 1208, 28-11-2022, "Performance bonus for 2022"
2961, emp692, EXIT, 07-11-2024, 16-07-2022, "Leaving for personal reasons"
2962, emp693, Bill, Lovelace, Software Engineer, ONBOARD, 08-06-2020, 18-02-2024, "Bill Lovelace is going to join DataOrb on 08-06-2020 as a Software Engineer."
2963, emp693, SALARY, 4360, 26-06-2024, "Salary for month 06"
2964, emp693, SALARY, 4510, 26-05-2022, "Salary for month 05"
2965, emp693, SALARY, 3167, 26-09-2022, "Salary for month 09"
2966, emp693, SALARY, 3914, 24-06-2022, "Salary for month 06"
2967, emp694, Dennis, Turing, Data Scientist, ONBOARD, 01-02-2021, 05-07-2024, "Dennis Turing is going to join DataOrb on 01-02-2021 as a Data Scientist."
2968, emp694, SALARY, 4462, 12-09-2022, "Salary for month 09"
2969, emp694, SALARY, 4413, 28-09-2024, "Salary for month 09"
2970, emp694, EXIT, 06-09-2023, 19-09-2022, "Leaving for personal reasons"
2971, emp695, Martin, Gates, Data Scientist, ONBOARD, 09-03-2020, 13-10-2022, "Martin Gates is going to join DataOrb on 09-03-2020 as a Data Scientist."
2972, emp695, SALARY, 2755, 17-01-2022, "Salary for month 01"
2973, emp695, SALARY, 3867, 11-07-2024, "Salary for month 07"
2974, emp695, SALARY, 3397, 24-12-2023, "Salary for month 12"
2975, emp695, SALARY, 4361, 02-08-2022, "Salary for month 08"
2976, emp696, Barbara, Ritchie, Software Engineer, ONBOARD, 08-12-2022, 11-07-2024, "Barbara Ritchie is going to join DataOrb on 08-12-2022 as a Software Engineer."
2977, emp696, SALARY, 3861, 31-12-2022, "Salary for month 12"
2978, emp696, BONUS, 1921, 08-10-2023, "Performance bonus for 2023"
2979, emp696, REIMBURSEMENT, 348, 27-09-2022, "Travel reimbursement"
2980, emp697, Linus, Torvalds, Software Engineer, ONBOARD, 20-01-2020, 12-01-2024, "Linus Torvalds is going to join DataOrb on 20-01-2020 as a Software Engineer."
2981, emp697, SALARY, 3462, 23-10-2024, "Salary for month 10"
2982, emp697, SALARY, 3213, 13-05-2024, "Salary for month 05"
2983, emp697, SALARY, 3251, 16-02-2022, "Salary for month 02"
2984, emp697, SALARY, 4700, 27-03-2022, "Salary for month 03"
2985, emp697, SALARY, 2742, 01-07-2023, "Salary for month 07"
2986, emp697, BONUS, 1769, 29-12-2024, "Performance bonus for 2024"
2987, emp698, Steve, Hopper, Manager, ONBOARD, 16-01-2022, 17-03-2024, "Steve Hopper is going to join DataOrb on 16-01-2022 as a Manager."
2988, emp698, SALARY, 4697, 19-07-2023, "Salary for month 07"
2989, emp698, SALARY, 3444, 16-04-2024, "Salary for month 04"
2990, emp698, BONUS, 1582, 14-03-2024, "Performance bonus for 2024"
2991, emp699, Ada, Turing, Data Scientist, ONBOARD, 06-10-2020, 02-05-2023, "Ada Turing is going to join DataOrb on 06-10-2020 as a Data Scientist."
2992, emp699, SALARY, 2069, 16-06-2022, "Salary for month 06"
2993, emp699, SALARY, 3960, 05-12-2024, "Salary for month 12"
2994, emp699, SALARY, 4850, 01-01-2022, "Salary for month 01"
2995, emp699, SALARY, 3655, 30-03-2023, "Salary for month 03"
2996, emp699, SALARY, 4917, 17-04-2024, "Salary for month 04"
2997, emp700, Steve, Hopper, Data Scientist, ONBOARD, 15-04-2022, 30-03-2024, "Steve Hopper is going to join DataOrb on 15-04-2022 as a Data Scientist."
2998, emp700, SALARY, 2336, 07-03-2023, "Salary for month 03"
2999, emp700, EXIT, 05-03-2020, 20-11-2022, "Leaving for personal reasons"
3000, emp701, Alan, Torvalds, Manager, ONBOARD, 31-03-2021, 29-01-2024, "Alan Torvalds is going to join DataOrb on 31-03-2021 as a Manager."
3001, emp701, SALARY, 4383, 16-07-2022, "Salary for month 07"
3002, emp701, SALARY, 4900, 27-01-2022, "Salary for month 01"
3003, emp701, REIMBURSEMENT, 214, 16-04-2023, "Travel reimbursement"
3004, emp702, Alan, Torvalds, Software Engineer, ONBOARD, 06-11-2020, 21-10-2024, "Alan Torvalds is going to join DataOrb on 06-11-2020 as a Software Engineer."
3005, emp702, SALARY, 4309, 08-11-2023, "Salary for month 11"
3006, emp702, SALARY, 2423, 26-09-2024, "Salary for month 09"
3007, emp702, SALARY, 4172, 18-04-2024, "Salary for month 04"
3008, emp702, REIMBURSEMENT, 427, 18-04-2023, "Travel reimbursement"
3009, emp703, Grace, Torvalds, Architect, ONBOARD, 13-06-2021, 16-04-2024, "Grace Torvalds is going to join DataOrb on 13-06-2021 as a Architect."
3010, emp703, SALARY, 2902, 06-05-2022, "Salary for month 05"
3011, emp703, SALARY, 2097, 19-09-2022, "Salary for month 09"
3012, emp704, Dennis, Hopper, Architect, ONBOARD, 03-11-2020, 30-10-2022, "Dennis Hopper is going to join DataOrb on 03-11-2020 as a Architect."
3013, emp704, SALARY, 2513, 01-11-2022, "Salary for month 11"
3014, emp704, SALARY, 4566, 17-12-2024, "Salary for month 12"
3015, emp704, BONUS, 728, 12-06-2023, "Performance bonus for 2023"
3016, emp705, Martin, Lovelace, Architect, ONBOARD, 13-11-2020, 04-08-2024, "Martin Lovelace is going to join DataOrb on 13-11-2020 as a Architect."
3017, emp705, SALARY, 3167, 08-10-2023, "Salary for month 10"
3018, emp705, SALARY, 2752, 20-05-2022, "Salary for month 05"
3019, emp705, SALARY, 2571, 11-12-2023, "Salary for month 12"
3020, emp706, Linus, Gates, Software Engineer, ONBOARD, 28-02-2020, 05-11-2023, "Linus Gates is going to join DataOrb on 28-02-2020 as a Software Engineer."
3021, emp706, SALARY, 3335, 18-04-2024, "Salary for month 04"
3022, emp706, SALARY, 3457, 07-09-2024, "Salary for month 09"
3023, emp706, SALARY, 3685, 07-03-2024, "Salary for month 03"
3024, emp706, SALARY, 4821, 01-09-2023, "Salary for month 09"
3025, emp706, BONUS, 1510, 11-11-2023, "Performance bonus for 2023"
3026, emp706, EXIT, 13-06-2021, 10-10-2022, "Leaving for personal reasons"
3027, emp707, Martin, McClintock, Manager, ONBOARD, 05-09-2021, 18-08-2024, "Martin McClintock is going to join DataOrb on 05-09-2021 as a Manager."
3028, emp707, SALARY, 4438, 23-05-2023, "Salary for month 05"
3029, emp707, SALARY, 4691, 25-10-2023, "Salary for month 10"
3030, emp707, SALARY, 2619, 12-11-2024, "Salary for month 11"
3031, emp707, SALARY, 3357, 16-06-2023, "Salary for month 06"
3032, emp707, SALARY, 2478, 19-05-2022, "Salary for month 05"
3033, emp707, REIMBURSEMENT, 905, 29-11-2024, "Travel reimbursement"
3034, emp708, Linus, Ritchie, Manager, ONBOARD, 01-10-2020, 01-04-2022, "Linus Ritchie is going to join DataOrb on 01-10-2020 as a Manager."
3035, emp708, SALARY, 3635, 07-03-2023, "Salary for month 03"
3036, emp708, SALARY, 2385, 17-03-2024, "Salary for month 03"
3037, emp708, SALARY, 4009, 08-03-2024, "Salary for month 03"
3038, emp708, SALARY, 3629, 02-04-2022, "Salary for month 04"
3039, emp708, SALARY, 4400, 15-04-2022, "Salary for month 04"
3040, emp708, REIMBURSEMENT, 772, 03-09-2022, "Travel reimbursement"
3041, emp709, Barbara, Hopper, Software Engineer, ONBOARD, 26-06-2020, 28-10-2022, "Barbara Hopper is going to join DataOrb on 26-06-2020 as a Software Engineer."
3042, emp709, SALARY, 2985, 19-05-2024, "Salary for month 05"
3043, emp709, SALARY, 2155, 10-11-2023, "Salary for month 11"
3044, emp709, REIMBURSEMENT, 177, 27-03-2022, "Travel reimbursement"
3045, emp710, Alan, Ritchie, Architect, ONBOARD, 31-12-2020, 15-03-2024, "Alan Ritchie is going to join DataOrb on 31-12-2020 as a Architect."
3046, emp710, SALARY, 2279, 19-05-2022, "Salary for month 05"
3047, emp710, SALARY, 3740, 15-08-2024, "Salary for month 08"
3048, emp710, BONUS, 1691, 19-10-2022, "Performance bonus for 2022"
3049, emp711, Martin, Hopper, Software Engineer, ONBOARD, 16-12-2021, 07-08-2022, "Martin Hopper is going to join DataOrb on 16-12-2021 as a Software Engineer."
3050, emp711, SALARY, 2753, 31-07-2024, "Salary for month 07"
3051, emp711, SALARY, 3971, 22-12-2022, "Salary for month 12"
3052, emp711, SALARY, 3335, 01-06-2023, "Salary for month 06"
3053, emp712, Ada, McClintock, Manager, ONBOARD, 15-10-2022, 24-03-2023, "Ada McClintock is going to join DataOrb on 15-10-2022 as a Manager."
3054, emp712, SALARY, 3563, 05-10-2022, "Salary for month 10"
3055, emp712, SALARY, 2995, 11-09-2024, "Salary for month 09"
3056, emp712, SALARY, 3107, 18-04-2023, "Salary for month 04"
3057, emp712, SALARY, 3676, 06-06-2022, "Salary for month 06"
3058, emp712, SALARY, 2210, 02-06-2024, "Salary for month 06"
3059, emp712, REIMBURSEMENT, 429, 21-04-2022, "Travel reimbursement"
3060, emp713, Barbara, Turing, Data Scientist, ONBOARD, 14-11-2022, 28-05-2023, "Barbara Turing is going to join DataOrb on 14-11-2022 as a Data Scientist."
3061, emp713, SALARY, 3561, 01-06-2022, "Salary for month 06"
3062, emp713, SALARY, 4629, 21-11-2022, "Salary for month 11"
3063, emp713, SALARY, 3949, 14-03-2023, "Salary for month 03"
3064, emp713, SALARY, 4007, 01-06-2024, "Salary for month 06"
3065, emp713, SALARY, 3792, 21-05-2024, "Salary for month 05"
3066, emp714, Grace, Jobs, Software Engineer, ONBOARD, 04-10-2020, 09-03-2024, "Grace Jobs is going to join DataOrb on 04-10-2020 as a Software Engineer."
3067, emp714, SALARY, 2389, 26-09-2022, "Salary for month 09"
3068, emp714, SALARY, 4853, 14-09-2022, "Salary for month 09"
3069, emp714, SALARY, 3152, 20-07-2022, "Salary for month 07"
3070, emp714, BONUS, 933, 17-03-2022, "Performance bonus for 2022"
3071, emp715, Bill, Lovelace, Architect, ONBOARD, 11-09-2021, 30-06-2023, "Bill Lovelace is going to join DataOrb on 11-09-2021 as a Architect."
3072, emp715, SALARY, 4583, 23-01-2022, "Salary for month 01"
3073, emp715, SALARY, 2224, 10-01-2022, "Salary for month 01"
3074, emp715, SALARY, 3065, 22-10-2024, "Salary for month 10"
3075, emp715, SALARY, 4430, 01-09-2024, "Salary for month 09"
3076, emp715, SALARY, 2772, 03-11-2022, "Salary for month 11"
3077, emp715, BONUS, 1823, 05-03-2024, "Performance bonus for 2024"
3078, emp716, Barbara, McClintock, Manager, ONBOARD, 30-08-2022, 28-03-2024, "Barbara McClintock is going to join DataOrb on 30-08-2022 as a Manager."
3079, emp716, SALARY, 2818, 13-12-2023, "Salary for month 12"
3080, emp716, SALARY, 2783, 03-10-2023, "Salary for month 10"
3081, emp716, BONUS, 1188, 11-06-2022, "Performance bonus for 2022"
3082, emp716, REIMBURSEMENT, 355, 06-09-2023, "Travel reimbursement"
3083, emp716, EXIT, 08-06-2022, 05-12-2022, "Leaving for personal reasons"
3084, emp717, Steve, Turing, Software Engineer, ONBOARD, 23-07-2022, 06-03-2022, "Steve Turing is going to join DataOrb on 23-07-2022 as a Software Engineer."
3085, emp717, SALARY, 3658, 29-06-2024, "Salary for month 06"
3086, emp717, SALARY, 2888, 15-08-2024, "Salary for month 08"
3087, emp718, Alan, McClintock, Architect, ONBOARD, 20-07-2020, 19-01-2023, "Alan McClintock is going to join DataOrb on 20-07-2020 as a Architect."
3088, emp718, SALARY, 4966, 09-11-2023, "Salary for month 11"
3089, emp718, SALARY, 4017, 12-09-2022, "Salary for month 09"
3090, emp718, SALARY, 4748, 15-01-2023, "Salary for month 01"
3091, emp718, SALARY, 2705, 15-06-2022, "Salary for month 06"
3092, emp719, Ada, Torvalds, Software Engineer, ONBOARD, 02-12-2020, 09-09-2023, "Ada Torvalds is going to join DataOrb on 02-12-2020 as a Software Engineer."
3093, emp719, SALARY, 3891, 27-02-2022, "Salary for month 02"
3094, emp719, SALARY, 2088, 02-03-2022, "Salary for month 03"
3095, emp719, SALARY, 2071, 11-03-2024, "Salary for month 03"
3096, emp719, SALARY, 2374, 20-01-2024, "Salary for month 01"
3097, emp719, BONUS, 1567, 24-11-2022, "Performance bonus for 2022"
3098, emp720, Alan, Lovelace, Manager, ONBOARD, 24-07-2021, 30-08-2023, "Alan Lovelace is going to join DataOrb on 24-07-2021 as a Manager."
3099, emp720, SALARY, 4935, 17-04-2023, "Salary for month 04"
3100, emp720, SALARY, 4985, 12-11-2024, "Salary for month 11"
3101, emp720, SALARY, 4839, 27-04-2024, "Salary for month 04"
3102, emp720, SALARY, 2496, 14-02-2022, "Salary for month 02"
3103, emp720, EXIT, 21-07-2020, 14-10-2023, "Leaving for personal reasons"
3104, emp721, Steve, McClintock, Software Engineer, ONBOARD, 06-05-2021, 29-05-2022, "Steve McClintock is going to join DataOrb on 06-05-2021 as a Software Engineer."
3105, emp721, SALARY, 2558, 23-09-2023, "Salary for month 09"
3106, emp721, SALARY, 2513, 29-04-2022, "Salary for month 04"
3107, emp721, SALARY, 2460, 17-06-2022, "Salary for month 06"
3108, emp721, SALARY, 3052, 09-03-2022, "Salary for month 03"
3109, emp721, SALARY, 2686, 02-10-2022, "Salary for month 10"
3110, emp721, BONUS, 1047, 11-10-2022, "Performance bonus for 2022"
3111, emp721, EXIT, 09-09-2022, 19-12-2024, "Leaving for personal reasons"
3112, emp722, Dennis, Torvalds, Software Engineer, ONBOARD, 27-04-2022, 27-12-2024, "Dennis Torvalds is going to join DataOrb on 27-04-2022 as a Software Engineer."
3113, emp722, SALARY, 4144, 22-08-2024, "Salary for month 08"
3114, emp722, SALARY, 4009, 19-10-2022, "Salary for month 10"
3115, emp722, SALARY, 3868, 21-04-2023, "Salary for month 04"
3116, emp722, SALARY, 4319, 13-03-2024, "Salary for month 03"
3117, emp722, REIMBURSEMENT, 205, 02-09-2022, "Travel reimbursement"
3118, emp722, EXIT, 14-08-2020, 01-01-2023, "Leaving for personal reasons"
3119, emp723, Alan, Hopper, Architect, ONBOARD, 01-08-2022, 15-09-2023, "Alan Hopper is going to join DataOrb on 01-08-2022 as a Architect."
3120, emp723, SALARY, 4974, 04-09-2022, "Salary for month 09"
3121, emp723, SALARY, 2221, 21-06-2022, "Salary for month 06"
3122, emp723, EXIT, 27-04-2024, 01-05-2023, "Leaving for personal reasons"
3123, emp724, Barbara, Jobs, Architect, ONBOARD, 06-09-2020, 15-07-2022, "Barbara Jobs is going to join DataOrb on 06-09-2020 as a Architect."
3124, emp724, SALARY, 3630, 04-11-2022, "Salary for month 11"
3125, emp724, SALARY, 3493, 19-09-2023, "Salary for month 09"
3126, emp724, SALARY, 3121, 21-08-2022, "Salary for month 08"
3127, emp725, Martin, Hopper, Manager, ONBOARD, 28-05-2021, 04-04-2024, "Martin Hopper is going to join DataOrb on 28-05-2021 as a Manager."
3128, emp725, SALARY, 3502, 30-06-2022, "Salary for month 06"
3129, emp725, SALARY, 3749, 27-03-2024, "Salary for month 03"
3130, emp725, SALARY, 2683, 01-07-2022, "Salary for month 07"
3131, emp726, Barbara, Jobs, Software Engineer, ONBOARD, 27-07-2020, 07-09-2024, "Barbara Jobs is going to join DataOrb on 27-07-2020 as a Software Engineer."
3132, emp726, SALARY, 4208, 01-09-2023, "Salary for month 09"
3133, emp726, SALARY, 4943, 23-12-2022, "Salary for month 12"
3134, emp726, SALARY, 3686, 07-09-2023, "Salary for month 09"
3135, emp726, SALARY, 4039, 02-10-2023, "Salary for month 10"
3136, emp726, SALARY, 3117, 05-11-2023, "Salary for month 11"
3137, emp726, REIMBURSEMENT, 744, 14-03-2024, "Travel reimbursement"
3138, emp727, Martin, McClintock, Data Scientist, ONBOARD, 12-09-2021, 22-06-2022, "Martin McClintock is going to join DataOrb on 12-09-2021 as a Data Scientist."
3139, emp727, SALARY, 2078, 06-03-2024, "Salary for month 03"
3140, emp727, SALARY, 3062, 18-03-2022, "Salary for month 03"
3141, emp727, SALARY, 2714, 07-01-2022, "Salary for month 01"
3142, emp727, SALARY, 4403, 24-02-2024, "Salary for month 02"
3143, emp728, Grace, Gates, Manager, ONBOARD, 18-04-2021, 16-09-2022, "Grace Gates is going to join DataOrb on 18-04-2021 as a Manager."
3144, emp728, SALARY, 3271, 31-05-2022, "Salary for month 05"
3145, emp728, SALARY, 2774, 28-02-2024, "Salary for month 02"
3146, emp728, SALARY, 4738, 20-11-2022, "Salary for month 11"
3147, emp728, SALARY, 4189, 02-05-2022, "Salary for month 05"
3148, emp729, Dennis, Ritchie, Manager, ONBOARD, 21-06-2020, 27-11-2024, "Dennis Ritchie is going to join DataOrb on 21-06-2020 as a Manager."
3149, emp729, SALARY, 2887, 09-05-2022, "Salary for month 05"
3150, emp729, SALARY, 4709, 11-10-2022, "Salary for month 10"
3151, emp729, SALARY, 4641, 26-12-2022, "Salary for month 12"
3152, emp729, BONUS, 1862, 06-10-2024, "Performance bonus for 2024"
3153, emp729, REIMBURSEMENT, 160, 12-05-2024, "Travel reimbursement"
3154, emp730, Bill, Hopper, Manager, ONBOARD, 23-05-2022, 18-05-2022, "Bill Hopper is going to join DataOrb on 23-05-2022 as a Manager."
3155, emp730, SALARY, 4516, 11-06-2023, "Salary for month 06"
3156, emp730, SALARY, 2155, 06-02-2022, "Salary for month 02"
3157, emp730, SALARY, 4393, 16-08-2024, "Salary for month 08"
3158, emp730, BONUS, 1418, 15-09-2023, "Performance bonus for 2023"
3159, emp730, REIMBURSEMENT, 778, 26-08-2024, "Travel reimbursement"
3160, emp731, Bill, McClintock, Manager, ONBOARD, 26-07-2022, 19-05-2022, "Bill McClintock is going to join DataOrb on 26-07-2022 as a Manager."
3161, emp731, SALARY, 2141, 28-10-2022, "Salary for month 10"
3162, emp731, SALARY, 4003, 13-07-2022, "Salary for month 07"
3163, emp731, SALARY, 2353, 04-10-2024, "Salary for month 10"
3164, emp731, SALARY, 3049, 19-12-2023, "Salary for month 12"
3165, emp731, SALARY, 2697, 09-03-2022, "Salary for month 03"
3166, emp731, REIMBURSEMENT, 703, 24-01-2023, "Travel reimbursement"
3167, emp732, Alan, Torvalds, Software Engineer, ONBOARD, 01-10-2021, 09-05-2024, "Alan Torvalds is going to join DataOrb on 01-10-2021 as a Software Engineer."
3168, emp732, SALARY, 3209, 14-12-2024, "Salary for month 12"
3169, emp732, SALARY, 2343, 18-09-2023, "Salary for month 09"
3170, emp732, REIMBURSEMENT, 982, 15-01-2023, "Travel reimbursement"
3171, emp732, EXIT, 25-03-2022, 07-05-2024, "Leaving for personal reasons"
3172, emp733, Martin, McClintock, Architect, ONBOARD, 04-08-2022, 06-05-2023, "Martin McClintock is going to join DataOrb on 04-08-2022 as a Architect."
3173, emp733, SALARY, 2706, 30-07-2023, "Salary for month 07"
3174, emp733, SALARY, 2953, 04-03-2024, "Salary for month 03"
3175, emp733, SALARY, 4590, 12-10-2024, "Salary for month 10"
3176, emp733, REIMBURSEMENT, 777, 27-02-2022, "Travel reimbursement"
3177, emp733, EXIT, 16-06-2022, 18-12-2024, "Leaving for personal reasons"
3178, emp734, Dennis, Gates, Data Scientist, ONBOARD, 12-09-2022, 23-09-2023, "Dennis Gates is going to join DataOrb on 12-09-2022 as a Data Scientist."
3179, emp734, SALARY, 3191, 17-07-2024, "Salary for month 07"
3180, emp734, SALARY, 3005, 17-12-2023, "Salary for month 12"
3181, emp735, Grace, Gates, Data Scientist, ONBOARD, 17-06-2020, 13-02-2024, "Grace Gates is going to join DataOrb on 17-06-2020 as a Data Scientist."
3182, emp735, SALARY, 2262, 24-10-2022, "Salary for month 10"
3183, emp735, SALARY, 2158, 31-10-2023, "Salary for month 10"
3184, emp735, SALARY, 2571, 12-06-2024, "Salary for month 06"
3185, emp735, SALARY, 2547, 08-12-2024, "Salary for month 12"
3186, emp735, SALARY, 3592, 18-11-2022, "Salary for month 11"
3187, emp735, BONUS, 1487, 25-04-2024, "Performance bonus for 2024"
3188, emp736, Dennis, Lovelace, Data Scientist, ONBOARD, 06-03-2021, 03-11-2022, "Dennis Lovelace is going to join DataOrb on 06-03-2021 as a Data Scientist."
3189, emp736, SALARY, 3366, 22-11-2024, "Salary for month 11"
3190, emp736, SALARY, 3498, 13-10-2023, "Salary for month 10"
3191, emp736, SALARY, 4105, 11-05-2022, "Salary for month 05"
3192, emp736, SALARY, 4325, 29-05-2024, "Salary for month 05"
3193, emp737, Martin, Ritchie, Manager, ONBOARD, 16-06-2020, 23-09-2023, "Martin Ritchie is going to join DataOrb on 16-06-2020 as a Manager."
3194, emp737, SALARY, 3074, 03-10-2022, "Salary for month 10"
3195, emp737, SALARY, 2915, 29-11-2024, "Salary for month 11"
3196, emp737, SALARY, 2339, 13-05-2024, "Salary for month 05"
3197, emp737, BONUS, 712, 22-01-2022, "Performance bonus for 2022"
3198, emp737, EXIT, 16-09-2024, 15-04-2022, "Leaving for personal reasons"
3199, emp738, Linus, Lovelace, Architect, ONBOARD, 23-10-2022, 21-09-2022, "Linus Lovelace is going to join DataOrb on 23-10-2022 as a Architect."
3200, emp738, SALARY, 3484, 02-08-2023, "Salary for month 08"
3201, emp738, SALARY, 4829, 21-10-2024, "Salary for month 10"
3202, emp738, SALARY, 2826, 10-06-2023, "Salary for month 06"
3203, emp738, BONUS, 1282, 17-12-2022, "Performance bonus for 2022"
3204, emp739, Grace, McClintock, Software Engineer, ONBOARD, 27-09-2021, 24-09-2022, "Grace McClintock is going to join DataOrb on 27-09-2021 as a Software Engineer."
3205, emp739, SALARY, 4900, 25-04-2023, "Salary for month 04"
3206, emp739, BONUS, 1064, 06-08-2024, "Performance bonus for 2024"
3207, emp740, Dennis, Torvalds, Architect, ONBOARD, 14-05-2021, 23-01-2024, "Dennis Torvalds is going to join DataOrb on 14-05-2021 as a Architect."
3208, emp740, SALARY, 2016, 09-10-2023, "Salary for month 10"
3209, emp740, SALARY, 2264, 06-04-2023, "Salary for month 04"
3210, emp740, SALARY, 4667, 17-12-2022, "Salary for month 12"
3211, emp740, SALARY, 4032, 31-01-2022, "Salary for month 01"
3212, emp740, SALARY, 2654, 06-11-2022, "Salary for month 11"
3213, emp740, BONUS, 1526, 07-11-2022, "Performance bonus for 2022"
3214, emp740, REIMBURSEMENT, 461, 07-06-2024, "Travel reimbursement"
3215, emp740, EXIT, 18-06-2024, 06-05-2024, "Leaving for personal reasons"
3216, emp741, Martin, Ritchie, Manager, ONBOARD, 01-10-2020, 07-06-2023, "Martin Ritchie is going to join DataOrb on 01-10-2020 as a Manager."
3217, emp741, SALARY, 2117, 21-08-2022, "Salary for month 08"
3218, emp741, SALARY, 2419, 20-03-2024, "Salary for month 03"
3219, emp741, SALARY, 3866, 07-07-2023, "Salary for month 07"
3220, emp741, SALARY, 4854, 10-10-2022, "Salary for month 10"
3221, emp741, BONUS, 826, 26-07-2022, "Performance bonus for 2022"
3222, emp742, Alan, Turing, Software Engineer, ONBOARD, 02-08-2022, 14-09-2023, "Alan Turing is going to join DataOrb on 02-08-2022 as a Software Engineer."
3223, emp742, SALARY, 2525, 21-07-2024, "Salary for month 07"
3224, emp742, SALARY, 3041, 22-04-2024, "Salary for month 04"
3225, emp742, BONUS, 1589, 01-04-2022, "Performance bonus for 2022"
3226, emp743, Steve, McClintock, Manager, ONBOARD, 14-10-2020, 19-10-2023, "Steve McClintock is going to join DataOrb on 14-10-2020 as a Manager."
3227, emp743, SALARY, 2033, 28-11-2024, "Salary for month 11"
3228, emp743, SALARY, 2896, 23-04-2023, "Salary for month 04"
3229, emp743, SALARY, 3947, 13-03-2024, "Salary for month 03"
3230, emp743, SALARY, 2703, 04-03-2023, "Salary for month 03"
3231, emp744, Martin, Torvalds, Manager, ONBOARD, 12-06-2022, 16-07-2023, "Martin Torvalds is going to join DataOrb on 12-06-2022 as a Manager."
3232, emp744, SALARY, 3480, 07-01-2024, "Salary for month 01"
3233, emp744, SALARY, 2892, 21-12-2022, "Salary for month 12"
3234, emp744, SALARY, 4759, 10-10-2022, "Salary for month 10"
3235, emp745, Linus, Gates, Data Scientist, ONBOARD, 05-08-2021, 29-11-2022, "Linus Gates is going to join DataOrb on 05-08-2021 as a Data Scientist."
3236, emp745, SALARY, 3010, 30-09-2024, "Salary for month 09"
3237, emp745, EXIT, 11-12-2020, 25-05-2022, "Leaving for personal reasons"
3238, emp746, Grace, Turing, Software Engineer, ONBOARD, 29-09-2021, 27-06-2022, "Grace Turing is going to join DataOrb on 29-09-2021 as a Software Engineer."
3239, emp746, SALARY, 2254, 01-11-2022, "Salary for month 11"
3240, emp746, SALARY, 3772, 27-09-2022, "Salary for month 09"
3241, emp747, Dennis, Lovelace, Manager, ONBOARD, 05-11-2022, 15-09-2023, "Dennis Lovelace is going to join DataOrb on 05-11-2022 as a Manager."
3242, emp747, SALARY, 4804, 15-08-2023, "Salary for month 08"
3243, emp748, Ada, Hopper, Software Engineer, ONBOARD, 28-12-2021, 24-08-2022, "Ada Hopper is going to join DataOrb on 28-12-2021 as a Software Engineer."
3244, emp748, SALARY, 4750, 18-03-2024, "Salary for month 03"
3245, emp748, BONUS, 960, 28-04-2024, "Performance bonus for 2024"
3246, emp748, REIMBURSEMENT, 246, 22-11-2022, "Travel reimbursement"
3247, emp749, Dennis, Torvalds, Software Engineer, ONBOARD, 09-02-2022, 28-02-2023, "Dennis Torvalds is going to join DataOrb on 09-02-2022 as a Software Engineer."
3248, emp749, SALARY, 4715, 26-06-2024, "Salary for month 06"
3249, emp749, SALARY, 4437, 10-05-2022, "Salary for month 05"
3250, emp749, SALARY, 2325, 25-04-2022, "Salary for month 04"
3251, emp750, Martin, Jobs, Software Engineer, ONBOARD, 27-11-2022, 25-06-2022, "Martin Jobs is going to join DataOrb on 27-11-2022 as a Software Engineer."
